#{"t_start": 1654173355.4702826, "env_id": "A1GymEnv-v0"}
r,l,t
13.663395,1000,11920.860498
9.845515,1000,12573.760672
13.184545,1000,13277.415601
13.7459,1000,13980.814152
10.530514,1000,14631.030194
11.920905,1000,15340.179768
17.473823,1000,15992.214404
10.615399,1000,16696.606021
16.244812,1000,17400.423755
13.988506,1000,18052.555546
11.841163,1000,18756.850257
11.743742,1000,19406.114641
18.199216,1000,20108.128573
13.261607,1000,20810.322895
15.010294,1000,21464.448937
16.5916,1000,22173.422874
16.747604,1000,22830.337557
17.59452,1000,23534.905598
18.620914,1000,24241.311772
19.543976,1000,24890.360798
17.625972,1000,25586.580593
17.904831,1000,26237.886087
19.568758,1000,26947.408155
18.218697,1000,27662.067186
18.265527,1000,28321.788939
18.499071,1000,29024.792305
18.718244,1000,29673.905666
5.588232,386,29956.193457
19.268999,1000,30651.138093
18.374375,1000,31298.225508
19.546139,1000,31995.167974
20.01634,1000,32639.846134
18.501775,1000,33339.136021
21.951118,1000,34035.393056
18.534019,1000,34676.751566
19.497522,1000,35371.525033
20.120566,1000,36015.1838
21.762706,1000,36712.777594
21.27402,1000,37407.783804
23.290867,1000,38050.893715
25.154827,1000,38746.728452
24.737202,1000,39391.183993
13.659592,807,39974.588617
24.981702,1000,40619.66605
25.830655,1000,41315.009565
23.935796,1000,42009.973032
